date,coin,market_capitalization_in_usd
5/13/2019,XRP,32462907720.0
5/14/2019,XRP,40673193644.0
5/15/2019,XRP,46151315461.0
5/16/2019,XRP,41727039446.0
5/17/2019,XRP,38753355474.0
5/18/2019,XRP,37233478827.0
5/19/2019,XRP,42149204462.0
5/20/2019,XRP,39939397287.0
5/21/2019,XRP,39926593409.0
5/22/2019,XRP,37350660354.0
5/23/2019,XRP,38099622657.0
5/24/2019,XRP,38336202823.0
5/25/2019,XRP,38708794394.0
5/26/2019,XRP,41043239441.0
5/27/2019,XRP,43692531592.0
5/28/2019,XRP,44829246204.0
5/29/2019,XRP,44466862891.0
5/30/2019,XRP,41893364328.0
5/31/2019,XRP,43863825894.0
6/1/2019,XRP,42920051658.0
6/2/2019,XRP,44548802906.0
6/3/2019,XRP,42277785930.0
6/4/2019,XRP,39526161763.0
6/5/2019,XRP,40200097598.0
6/6/2019,XRP,41987503027.0
6/7/2019,XRP,42147506051.0
6/8/2019,XRP,40986297092.0
6/9/2019,XRP,38435526192.0
6/10/2019,XRP,40003175067.0
6/11/2019,XRP,39367794230.0
6/12/2019,XRP,40099602579.0
6/13/2019,XRP,39992192445.0
6/14/2019,XRP,40428482087.0
6/15/2019,XRP,41105260467.0
6/16/2019,XRP,43126636794.0
6/17/2019,XRP,44695945362.0
6/18/2019,XRP,42533429705.0
6/19/2019,XRP,43486249077.0
6/20/2019,XRP,43029289985.0
6/21/2019,XRP,44332707529.0
6/22/2019,XRP,47223902467.0
6/23/2019,XRP,46557034984.0
6/24/2019,XRP,46859811800.0
6/25/2019,XRP,46475473884.0
6/26/2019,XRP,46129769830.0
6/27/2019,XRP,40480203781.0
6/28/2019,XRP,41991748483.0
6/29/2019,XRP,42625160865.0
6/30/2019,XRP,39493594584.0
7/1/2019,XRP,40633136681.0
7/2/2019,XRP,39722848227.0
7/3/2019,XRP,40582046130.0
7/4/2019,XRP,38740324256.0
7/5/2019,XRP,37923911624.0
7/6/2019,XRP,38857715288.0
7/7/2019,XRP,39719275084.0
7/8/2019,XRP,40249195319.0
7/9/2019,XRP,39405440590.0
7/10/2019,XRP,36060163447.0
7/11/2019,XRP,32757335446.0
7/12/2019,XRP,34479259572.0
7/13/2019,XRP,33179701688.0
7/14/2019,XRP,30683114004.0
7/15/2019,XRP,31465492969.0
7/16/2019,XRP,29653569257.0
7/17/2019,XRP,31007845697.0
7/18/2019,XRP,32283134230.0
7/19/2019,XRP,32028929816.0
7/20/2019,XRP,33577265581.0
7/21/2019,XRP,33046324525.0
7/22/2019,XRP,32055856505.0
7/23/2019,XRP,30828433130.0
7/24/2019,XRP,31627044099.0
7/25/2019,XRP,31326315660.0
7/26/2019,XRP,32348234371.0
7/27/2019,XRP,30920969621.0
7/28/2019,XRP,31113352313.0
7/29/2019,XRP,30970965786.0
7/30/2019,XRP,31871473886.0
7/31/2019,XRP,31947881787.0
8/1/2019,XRP,31613735126.0
8/2/2019,XRP,31218685695.0
8/3/2019,XRP,31601259275.0
8/4/2019,XRP,31997201254.0
8/5/2019,XRP,32126069223.0
8/6/2019,XRP,31110125728.0
8/7/2019,XRP,31125097609.0
8/8/2019,XRP,30723036075.0
8/9/2019,XRP,29557858671.0
8/10/2019,XRP,29861185664.0
8/11/2019,XRP,30259234456.0
8/12/2019,XRP,30036685631.0
8/13/2019,XRP,29609430705.0
8/14/2019,XRP,26208288642.0
8/15/2019,XRP,26488788338.0
8/16/2019,XRP,26154900884.0
8/17/2019,XRP,26544576194.0
8/18/2019,XRP,28321270354.0
8/19/2019,XRP,28220605974.0
8/20/2019,XRP,27445283551.0
8/21/2019,XRP,26500087902.0
8/22/2019,XRP,27121496496.0
8/23/2019,XRP,27737643791.0
8/24/2019,XRP,27196376257.0
8/25/2019,XRP,26940270025.0
8/26/2019,XRP,26983753742.0
8/27/2019,XRP,26929347666.0
8/28/2019,XRP,25605841728.0
8/29/2019,XRP,25651528254.0
8/30/2019,XRP,25518082374.0
8/31/2019,XRP,25785300769.0
9/1/2019,XRP,25682808456.0
9/2/2019,XRP,26177776968.0
9/3/2019,XRP,26295169276.0
9/4/2019,XRP,25875173175.0
9/5/2019,XRP,25634483388.0
9/6/2019,XRP,25170708307.0
9/7/2019,XRP,26055321568.0
9/8/2019,XRP,26229839733.0
9/9/2019,XRP,25888581834.0
9/10/2019,XRP,25829099527.0
9/11/2019,XRP,25449108063.0
9/12/2019,XRP,25418900731.0
9/13/2019,XRP,25543190128.0
9/14/2019,XRP,26232833555.0
9/15/2019,XRP,26031387615.0
9/16/2019,XRP,26100646321.0
9/17/2019,XRP,28700314061.0
9/18/2019,XRP,31425487997.0
9/19/2019,XRP,30145430875.0
9/20/2019,XRP,29276204659.0
9/21/2019,XRP,28951789611.0
9/22/2019,XRP,27720372143.0
9/23/2019,XRP,26795029198.0
9/24/2019,XRP,23597908874.0
9/25/2019,XRP,24558317062.0
9/26/2019,XRP,24330907269.0
9/27/2019,XRP,24204371252.0
9/28/2019,XRP,24217139790.0
9/29/2019,XRP,24050956737.0
9/30/2019,XRP,25617897344.0
10/1/2019,XRP,24894353169.0
10/2/2019,XRP,25328346798.0
10/3/2019,XRP,24754823356.0
10/4/2019,XRP,25287905588.0
10/5/2019,XRP,25376205733.0
10/6/2019,XRP,25454660306.0
10/7/2019,XRP,27690720450.0
10/8/2019,XRP,27711788496.0
10/9/2019,XRP,28217379469.0
10/10/2019,XRP,27130906496.0
10/11/2019,XRP,26800309570.0
10/12/2019,XRP,27315821434.0
10/13/2019,XRP,27795134290.0
10/14/2019,XRP,29650935214.0
10/15/2019,XRP,28809236670.0
10/16/2019,XRP,28440071096.0
10/17/2019,XRP,30175617045.0
10/18/2019,XRP,29500805539.0
10/19/2019,XRP,29102484522.0
10/20/2019,XRP,29381191156.0
10/21/2019,XRP,29262196407.0
10/22/2019,XRP,29045606620.0
10/23/2019,XRP,27208274785.0
10/24/2019,XRP,27738406317.0
10/25/2019,XRP,29768623461.0
10/26/2019,XRP,29444378625.0
10/27/2019,XRP,29886193511.0
10/28/2019,XRP,29747415673.0
10/29/2019,XRP,30227049443.0
10/30/2019,XRP,29530464491.0
10/31/2019,XRP,29447755756.0
11/1/2019,XRP,29206030920.0
11/2/2019,XRP,29516152946.0
11/3/2019,XRP,29055800920.0
11/4/2019,XRP,29944032498.0
11/5/2019,XRP,30118726342.0
11/6/2019,XRP,31011591753.0
11/7/2019,XRP,29022789042.0
11/8/2019,XRP,27603574607.0
11/9/2019,XRP,27959512997.0
11/10/2019,XRP,27921413246.0
11/11/2019,XRP,27393210831.0
11/12/2019,XRP,27130990365.0
11/13/2019,XRP,27163987769.0
11/14/2019,XRP,26779735622.0
11/15/2019,XRP,26060351469.0
11/16/2019,XRP,26167786299.0
11/17/2019,XRP,26303222698.0
11/18/2019,XRP,25208060878.0
11/19/2019,XRP,25321626087.0
11/20/2019,XRP,24965994192.0
11/21/2019,XRP,24245185407.0
11/22/2019,XRP,23047456488.0
11/23/2019,XRP,23455145990.0
11/24/2019,XRP,22193042928.0
11/25/2019,XRP,21927516477.0
11/26/2019,XRP,22077520140.0
11/27/2019,XRP,22467135780.0
11/28/2019,XRP,22391981606.0
11/29/2019,XRP,23025384085.0
11/30/2019,XRP,22595765727.0
12/1/2019,XRP,22519599707.0
12/2/2019,XRP,21955306094.0
12/3/2019,XRP,21981215994.0
12/4/2019,XRP,21483787107.0
12/5/2019,XRP,22197231164.0
12/6/2019,XRP,22572345918.0
12/7/2019,XRP,22765318893.0
12/8/2019,XRP,22992119666.0
12/9/2019,XRP,22393566305.0
12/10/2019,XRP,22254020345.0
12/11/2019,XRP,22069246018.0
12/12/2019,XRP,21823029198.0
12/13/2019,XRP,22019169208.0
12/14/2019,XRP,21604545403.0
12/15/2019,XRP,21720629651.0
12/16/2019,XRP,20533771218.0
12/17/2019,XRP,18217227305.0
12/18/2019,XRP,19593454256.0
12/19/2019,XRP,18817598307.0
12/20/2019,XRP,19594965787.0
12/21/2019,XRP,19157874198.0
12/22/2019,XRP,19638921865.0
12/23/2019,XRP,18949974331.0
12/24/2019,XRP,19036499622.0
12/25/2019,XRP,18844139728.0
12/26/2019,XRP,18888521638.0
12/27/2019,XRP,18964305617.0
12/28/2019,XRP,19303852307.0
12/29/2019,XRP,19668951390.0
12/30/2019,XRP,19263470082.0
12/31/2019,XRP,19240395593.0
1/1/2020,XRP,19210688798.0
1/2/2020,XRP,18685601035.0
1/3/2020,XRP,19282611942.0
1/4/2020,XRP,19259264390.0
1/5/2020,XRP,19416969924.0
1/6/2020,XRP,22157754000.0
1/7/2020,XRP,21381905923.0
1/8/2020,XRP,20766126759.0
1/9/2020,XRP,20327345581.0
1/10/2020,XRP,21135499943.0
1/11/2020,XRP,21190497636.0
1/12/2020,XRP,21461832829.0
1/13/2020,XRP,21154274296.0
1/14/2020,XRP,23552374530.0
1/15/2020,XRP,23285430205.0
1/16/2020,XRP,22861909789.0
1/17/2020,XRP,23914981348.0
1/18/2020,XRP,24375689675.0
1/19/2020,XRP,23532186938.0
1/20/2020,XRP,23329407965.0
1/21/2020,XRP,23715810764.0
1/22/2020,XRP,23570262094.0
1/23/2020,XRP,22497311654.0
1/24/2020,XRP,22157843817.0
1/25/2020,XRP,21985354880.0
1/26/2020,XRP,22998887217.0
1/27/2020,XRP,23071298858.0
1/28/2020,XRP,23839549297.0
1/29/2020,XRP,23586954178.0
1/30/2020,XRP,24395964474.0
1/31/2020,XRP,23900020172.0
2/1/2020,XRP,24119840475.0
2/2/2020,XRP,25121306430.0
2/3/2020,XRP,25370888110.0
2/4/2020,XRP,26513802187.0
2/5/2020,XRP,27852318040.0
2/6/2020,XRP,28293195835.0
2/7/2020,XRP,27943016722.0
2/8/2020,XRP,27812417791.0
2/9/2020,XRP,28293656421.0
2/10/2020,XRP,27398884680.0
2/11/2020,XRP,28202089100.0
2/12/2020,XRP,30597719007.0
2/13/2020,XRP,32737547706.0
2/14/2020,XRP,33630974222.0
2/15/2020,XRP,30830282296.0
2/16/2020,XRP,29447002066.0
2/17/2020,XRP,28660785919.0
2/18/2020,XRP,29936066445.0
2/19/2020,XRP,27751518474.0
2/20/2020,XRP,27208746817.0
2/21/2020,XRP,27537854944.0
2/22/2020,XRP,27505344494.0
2/23/2020,XRP,28371175770.0
2/24/2020,XRP,26910645832.0
2/25/2020,XRP,25355162442.0
2/26/2020,XRP,23098154050.0
2/27/2020,XRP,23747305381.0
2/28/2020,XRP,23762989772.0
2/29/2020,XRP,23111697518.0
3/1/2020,XRP,22770108371.0
3/2/2020,XRP,23920692751.0
3/3/2020,XRP,23443272499.0
3/4/2020,XRP,23448115132.0
3/5/2020,XRP,23893336531.0
3/6/2020,XRP,24427004286.0
3/7/2020,XRP,23684884797.0
3/8/2020,XRP,20596188759.0
3/9/2020,XRP,20849132833.0
3/10/2020,XRP,21167607377.0
3/11/2020,XRP,20805352435.0
3/12/2020,XRP,13989690519.0
3/13/2020,XRP,16082751908.0
3/14/2020,XRP,14508571979.0
3/15/2020,XRP,15293240413.0
3/16/2020,XRP,14031701117.0
3/17/2020,XRP,14936569717.0
3/18/2020,XRP,14701737277.0
3/19/2020,XRP,16577261867.0
3/20/2020,XRP,15578055827.0
3/21/2020,XRP,15805513344.0
3/22/2020,XRP,14799870180.0
3/23/2020,XRP,15885652482.0
3/24/2020,XRP,16313415138.0
3/25/2020,XRP,16167790959.0
3/26/2020,XRP,17667212289.0
3/27/2020,XRP,17798825734.0
3/28/2020,XRP,17562402949.0
3/29/2020,XRP,16347635885.0
3/30/2020,XRP,17195521766.0
3/31/2020,XRP,17463581674.0
4/1/2020,XRP,17543686392.0
4/2/2020,XRP,17815299866.0
4/3/2020,XRP,17941436250.0
4/4/2020,XRP,18131900491.0
4/5/2020,XRP,17936932687.0
4/6/2020,XRP,19693824357.0
4/7/2020,XRP,19260877575.0
4/8/2020,XRP,20217468036.0
4/9/2020,XRP,19889524418.0
4/10/2020,XRP,18762984835.0
4/11/2020,XRP,18789388993.0
4/12/2020,XRP,19084907801.0
4/13/2020,XRP,18838162210.0
4/14/2020,XRP,18629471409.0
4/15/2020,XRP,18074365637.0
4/16/2020,XRP,19117003264.0
4/17/2020,XRP,19029499773.0
4/18/2020,XRP,19551166736.0
4/19/2020,XRP,19029790582.0
4/20/2020,XRP,18190987545.0
4/21/2020,XRP,18397328258.0
4/22/2020,XRP,18828101073.0
4/23/2020,XRP,19256964535.0
4/24/2020,XRP,19314701608.0
4/25/2020,XRP,19408300867.0
4/26/2020,XRP,19701400553.0
4/27/2020,XRP,19751300337.0
4/28/2020,XRP,21601434840.0
4/29/2020,XRP,22652518250.0
4/30/2020,XRP,21210336193.0
5/1/2020,XRP,21813440082.0
5/2/2020,XRP,22364739867.0
5/3/2020,XRP,21958562045.0
5/4/2020,XRP,21813165450.0
5/5/2020,XRP,21639885413.0
5/6/2020,XRP,21504748542.0
5/7/2020,XRP,21881708993.0
5/8/2020,XRP,21931046669.0
5/9/2020,XRP,21711382262.0
5/10/2020,XRP,19707655319.0
5/11/2020,XRP,19256783412.0
5/12/2020,XRP,19723705976.0
5/13/2020,XRP,20213015058.0
5/14/2020,XRP,20415092114.0
5/15/2020,XRP,19827675112.0
5/16/2020,XRP,19994006564.0
5/17/2020,XRP,20133326782.0
5/18/2020,XRP,20504837833.0
5/19/2020,XRP,20472186918.0
5/20/2020,XRP,20163845864.0
5/21/2020,XRP,19443489228.0
5/22/2020,XRP,20014728411.0
5/23/2020,XRP,19904541124.0
5/24/2020,XRP,19413502828.0
5/25/2020,XRP,19626546578.0
5/26/2020,XRP,19369772262.0
5/27/2020,XRP,19739970369.0
5/28/2020,XRP,20036868486.0
5/29/2020,XRP,19746416368.0
5/30/2020,XRP,20687907946.0
5/31/2020,XRP,20214473587.0
6/1/2020,XRP,21140306077.0
6/2/2020,XRP,20249785942.0
6/3/2020,XRP,20379839444.0
6/4/2020,XRP,20454076761.0
6/5/2020,XRP,20299844400.0
6/6/2020,XRP,20369620260.0
6/7/2020,XRP,20312658848.0
6/8/2020,XRP,20389653387.0
6/9/2020,XRP,20163659745.0
6/10/2020,XRP,20270319250.0
6/11/2020,XRP,18835237277.0
6/12/2020,XRP,19273171025.0
6/13/2020,XRP,19235390560.0
6/14/2020,XRP,19037292521.0
6/15/2020,XRP,19271136031.0
6/16/2020,XRP,19217530326.0
6/17/2020,XRP,19308420317.0
6/18/2020,XRP,18997695182.0
6/19/2020,XRP,18692452110.0
6/20/2020,XRP,18797260763.0
6/21/2020,XRP,18573383420.0
6/22/2020,XRP,18972341427.0
6/23/2020,XRP,18871945015.0
6/24/2020,XRP,18354418106.0
6/25/2020,XRP,18153566999.0
6/26/2020,XRP,18272652810.0
6/27/2020,XRP,17528855650.0
6/28/2020,XRP,17679481051.0
6/29/2020,XRP,17735885202.0
6/30/2020,XRP,17524605884.0
7/1/2020,XRP,17673625408.0
7/2/2020,XRP,17498263548.0
7/3/2020,XRP,17614700911.0
7/4/2020,XRP,17796733753.0
7/5/2020,XRP,17692725493.0
7/6/2020,XRP,18848003106.0
7/7/2020,XRP,18489853777.0
7/8/2020,XRP,20440816016.0
7/9/2020,XRP,20218017737.0
7/10/2020,XRP,19889555667.0
7/11/2020,XRP,20128734244.0
7/12/2020,XRP,20064631987.0
7/13/2020,XRP,19853279144.0
7/14/2020,XRP,19919804393.0
7/15/2020,XRP,19716115179.0
7/16/2020,XRP,19389781681.0
7/17/2020,XRP,19450194531.0
7/18/2020,XRP,19994206776.0
7/19/2020,XRP,19975585145.0
7/20/2020,XRP,19471732521.0
7/21/2020,XRP,19915814361.0
7/22/2020,XRP,20398153447.0
7/23/2020,XRP,20804265280.0
7/24/2020,XRP,20444536234.0
7/25/2020,XRP,21463578440.0
7/26/2020,XRP,21550801584.0
7/27/2020,XRP,22495725087.0
7/28/2020,XRP,23121147957.0
7/29/2020,XRP,24348141812.0
7/30/2020,XRP,24547182269.0
7/31/2020,XRP,25941926587.0
8/1/2020,XRP,29183378777.0
8/2/2020,XRP,28761378463.0
8/3/2020,XRP,30924572045.0
8/4/2020,XRP,30088210783.0
8/5/2020,XRP,30280994490.0
8/6/2020,XRP,30318411106.0
8/7/2020,XRP,29487201900.0
8/8/2020,XRP,29385110972.0
8/9/2020,XRP,28796678063.0
8/10/2020,XRP,29450017759.0
8/11/2020,XRP,28344033762.0
8/12/2020,XRP,28220103860.0
8/13/2020,XRP,29391016503.0
8/14/2020,XRP,30020295820.0
8/15/2020,XRP,29959198615.0
8/16/2020,XRP,30204819117.0
8/17/2020,XRP,31665524014.0
8/18/2020,XRP,30295114466.0
8/19/2020,XRP,29009708874.0
8/20/2020,XRP,29215662263.0
8/21/2020,XRP,27927112653.0
8/22/2020,XRP,28546533439.0
8/23/2020,XRP,28567299309.0
8/24/2020,XRP,28917955393.0
8/25/2020,XRP,27759316048.0
8/26/2020,XRP,27685169545.0
8/27/2020,XRP,26394379550.0
8/28/2020,XRP,27166314324.0
8/29/2020,XRP,27452764865.0
8/30/2020,XRP,28257894855.0
8/31/2020,XRP,28223960543.0
9/1/2020,XRP,29662433848.0
9/2/2020,XRP,27652723381.0
9/3/2020,XRP,24784495888.0
9/4/2020,XRP,25459561777.0
9/5/2020,XRP,23578274375.0
9/6/2020,XRP,24008540779.0
9/7/2020,XRP,24196764131.0
9/8/2020,XRP,23598063899.0
9/9/2020,XRP,23897435486.0
9/10/2020,XRP,24291086567.0
9/11/2020,XRP,24299415300.0
9/12/2020,XRP,24747996771.0
9/13/2020,XRP,24183714861.0
9/14/2020,XRP,24553700773.0
9/15/2020,XRP,24289036564.0
9/16/2020,XRP,24733063382.0
9/17/2020,XRP,25238928108.0
9/18/2020,XRP,24962507213.0
9/19/2020,XRP,25126846960.0
9/20/2020,XRP,24610911014.0
9/21/2020,XRP,23188216588.0
9/22/2020,XRP,23263456689.0
9/23/2020,XRP,22134594242.0
9/24/2020,XRP,23291554455.0
9/25/2020,XRP,24169626612.0
9/26/2020,XRP,24166583386.0
9/27/2020,XRP,24216625112.0
9/28/2020,XRP,24207169212.0
9/29/2020,XRP,24297713814.0
9/30/2020,XRP,24157640683.0
10/1/2020,XRP,23795718825.0
10/2/2020,XRP,23389567513.0
10/3/2020,XRP,23306757003.0
10/4/2020,XRP,24804196641.0
10/5/2020,XRP,24991117537.0
10/6/2020,XRP,24526609134.0
10/7/2020,XRP,24825439247.0
10/8/2020,XRP,25130724284.0
10/9/2020,XRP,25328494791.0
10/10/2020,XRP,25425296588.0
10/11/2020,XRP,25526351254.0
10/12/2020,XRP,25574272813.0
10/13/2020,XRP,25628247097.0
10/14/2020,XRP,24922680963.0
10/15/2020,XRP,24573668624.0
10/16/2020,XRP,24029617993.0
10/17/2020,XRP,24073282755.0
10/18/2020,XRP,24201105569.0
10/19/2020,XRP,24613286113.0
10/20/2020,XRP,24373609473.0
10/21/2020,XRP,25158375588.0
10/22/2020,XRP,25720847138.0
10/23/2020,XRP,25496184151.0
10/24/2020,XRP,25610259231.0
10/25/2020,XRP,25314985896.0
10/26/2020,XRP,24880023999.0
10/27/2020,XRP,25250041271.0
10/28/2020,XRP,24625778692.0
10/29/2020,XRP,24265138601.0
10/30/2020,XRP,23941697430.0
10/31/2020,XRP,23989192952.0
11/1/2020,XRP,23987350989.0
11/2/2020,XRP,23544838450.0
11/3/2020,XRP,23974365886.0
11/4/2020,XRP,23773105110.0
11/5/2020,XRP,24584627532.0
11/6/2020,XRP,25916413166.0
11/7/2020,XRP,24961362390.0
11/8/2020,XRP,25404018757.0
11/9/2020,XRP,25067537780.0
11/10/2020,XRP,25471160378.0
11/11/2020,XRP,25598778389.0
11/12/2020,XRP,25486653502.0
11/13/2020,XRP,26472877250.0
11/14/2020,XRP,26869900245.0
11/15/2020,XRP,26983872482.0
11/16/2020,XRP,28790512637.0
11/17/2020,XRP,30258798990.0
11/18/2020,XRP,29419126357.0
11/19/2020,XRP,30226536224.0
11/20/2020,XRP,32826538092.0
11/21/2020,XRP,46203060999.0
11/22/2020,XRP,44754717506.0
11/23/2020,XRP,60910067438.0
11/24/2020,XRP,69977109755.0
11/25/2020,XRP,63325706500.0
11/26/2020,XRP,53035727059.0
11/27/2020,XRP,55667356402.0
11/28/2020,XRP,62871301820.0
11/29/2020,XRP,60610909041.0
11/30/2020,XRP,66733576413.0
12/1/2020,XRP,61288853776.0
12/2/2020,XRP,63193412773.0
12/3/2020,XRP,63099589430.0
12/4/2020,XRP,55780363088.0
12/5/2020,XRP,58171602110.0
12/6/2020,XRP,62093890043.0
12/7/2020,XRP,60831326328.0
12/8/2020,XRP,55948595073.0
12/9/2020,XRP,58420074740.0
12/10/2020,XRP,57599799430.0
12/11/2020,XRP,55215006720.0
12/12/2020,XRP,50761420053.0
12/13/2020,XRP,51067035684.0
12/14/2020,XRP,49920266890.0
12/15/2020,XRP,46878426075.0
12/16/2020,XRP,55599878951.0
12/17/2020,XRP,57690571306.0
12/18/2020,XRP,58128493129.0
12/19/2020,XRP,57989014816.0
12/20/2020,XRP,55775110255.0
12/21/2020,XRP,51956939018.0
12/22/2020,XRP,44731537596.0
12/23/2020,XRP,26558877094.0
12/24/2020,XRP,34947598769.0
12/25/2020,XRP,31277103231.0
12/26/2020,XRP,29450398161.0
12/27/2020,XRP,28556987331.0
12/28/2020,XRP,24402264788.0
12/29/2020,XRP,21819512041.0
12/30/2020,XRP,21144297382.0
12/31/2020,XRP,22099775691.0
1/1/2021,XRP,23675729069.0
1/2/2021,XRP,22084168423.0
1/3/2021,XRP,22697316039.0
1/4/2021,XRP,23588380834.0
1/5/2021,XRP,22597986474.0
1/6/2021,XRP,25083869167.0
1/7/2021,XRP,31939884522.0
1/8/2021,XRP,31905866854.0
1/9/2021,XRP,32800786480.0
1/10/2021,XRP,31539130513.0
1/11/2021,XRP,28745623029.0
1/12/2021,XRP,29022593391.0
1/13/2021,XRP,30575122242.0
1/14/2021,XRP,29533893095.0
1/15/2021,XRP,27873171481.0
1/16/2021,XRP,28013667274.0
1/17/2021,XRP,27831711728.0
1/18/2021,XRP,28481205368.0
1/19/2021,XRP,29611079707.0
1/20/2021,XRP,29472241194.0
1/21/2021,XRP,26935040265.0
1/22/2021,XRP,27248264757.0
1/23/2021,XRP,27124790376.0
1/24/2021,XRP,27359122799.0
1/25/2021,XRP,26850827784.0
1/26/2021,XRP,26895523225.0
1/27/2021,XRP,25119942346.0
1/28/2021,XRP,26682891975.0
1/29/2021,XRP,28312450758.0
1/30/2021,XRP,43236813622.0
1/31/2021,XRP,49293009482.0
2/1/2021,XRP,37849942880.0
2/2/2021,XRP,37288832878.0
2/3/2021,XRP,39753898466.0
2/4/2021,XRP,45288013582.0
2/5/2021,XRP,44984085631.0
2/6/2021,XRP,44353600601.0
2/7/2021,XRP,42139560143.0
2/8/2021,XRP,45047828139.0
2/9/2021,XRP,47279953439.0
2/10/2021,XRP,50823886676.0
2/11/2021,XRP,52630515108.0
2/12/2021,XRP,61060166385.0
2/13/2021,XRP,63310460523.0
2/14/2021,XRP,59629745308.0
2/15/2021,XRP,55398151522.0
2/16/2021,XRP,52040994771.0
2/17/2021,XRP,53857074535.0
2/18/2021,XRP,53265217458.0
2/19/2021,XRP,56687322467.0
2/20/2021,XRP,51163840679.0
2/21/2021,XRP,54682604267.0
2/22/2021,XRP,56790385826.0
2/23/2021,XRP,47078903822.0
2/24/2021,XRP,46931437712.0
2/25/2021,XRP,44023045145.0
2/26/2021,XRP,42721455997.0
2/27/2021,XRP,43539186128.0
2/28/2021,XRP,41756956751.0
3/1/2021,XRP,44680970440.0
3/2/2021,XRP,43535389207.0
3/3/2021,XRP,45112425430.0
3/4/2021,XRP,47617913052.0
3/5/2021,XRP,45599572817.0
3/6/2021,XRP,46306003475.0
3/7/2021,XRP,46512394621.0
3/8/2021,XRP,47438722603.0
3/9/2021,XRP,48373173957.0
3/10/2021,XRP,46297048858.0
3/11/2021,XRP,45264190381.0
3/12/2021,XRP,43911760490.0
3/13/2021,XRP,46004228493.0
3/14/2021,XRP,44435435717.0
3/15/2021,XRP,43795969367.0
3/16/2021,XRP,46075415742.0
3/17/2021,XRP,46973645616.0
3/18/2021,XRP,46991433176.0
3/19/2021,XRP,46770830724.0
3/20/2021,XRP,52622573574.0
3/21/2021,XRP,51948785690.0
3/22/2021,XRP,55091425911.0
3/23/2021,XRP,55338946500.0
3/24/2021,XRP,48404170290.0
3/25/2021,XRP,51192289913.0
3/26/2021,XRP,56440121209.0
3/27/2021,XRP,55007892878.0
3/28/2021,XRP,54700670338.0
3/29/2021,XRP,56511040273.0
3/30/2021,XRP,56290729669.0
3/31/2021,XRP,56972839553.0
4/1/2021,XRP,56941722946.0
4/2/2021,XRP,60363810365.0
4/3/2021,XRP,58225670591.0
4/4/2021,XRP,62939503250.0
4/5/2021,XRP,89870570345.0
4/6/2021,XRP,107934000000.0
4/7/2021,XRP,93088901628.0
4/8/2021,XRP,105073000000.0
4/9/2021,XRP,102601000000.0
4/10/2021,XRP,136632000000.0
4/11/2021,XRP,135080000000.0
4/12/2021,XRP,145255000000.0
4/13/2021,XRP,177931000000.0
4/14/2021,XRP,183212000000.0
4/15/2021,XRP,176008000000.0
4/16/2021,XRP,157656000000.0
4/17/2021,XRP,155363000000.0
4/18/2021,XRP,141865000000.0
4/19/2021,XRP,131887000000.0
4/20/2021,XRP,138331000000.0
4/21/2021,XRP,130261000000.0
4/22/2021,XRP,117179000000.0
4/23/2021,XRP,115492000000.0
4/24/2021,XRP,106078000000.0
4/25/2021,XRP,103420000000.0
4/26/2021,XRP,134546000000.0
4/27/2021,XRP,140358000000.0
4/28/2021,XRP,136100000000.0
4/29/2021,XRP,139475000000.0
4/30/2021,XRP,158968000000.0
5/1/2021,XRP,165323000000.0
5/2/2021,XRP,155855000000.0
5/3/2021,XRP,155927000000.0
5/4/2021,XRP,140242000000.0
5/5/2021,XRP,160775000000.0
5/6/2021,XRP,160947000000.0
5/7/2021,XRP,157807000000.0
5/8/2021,XRP,156851000000.0
5/9/2021,XRP,153437000000.0
5/10/2021,XRP,139873000000.0
5/11/2021,XRP,146917000000.0
5/12/2021,XRP,131186000000.0
5/13/2021,XRP,134308000000.0
5/14/2021,XRP,140501000000.0
5/15/2021,XRP,148935000000.0
5/16/2021,XRP,144690000000.0
5/17/2021,XRP,149152000000.0
5/18/2021,XRP,158222000000.0
5/19/2021,XRP,111131000000.0
5/20/2021,XRP,117966000000.0
5/21/2021,XRP,99759266425.0
5/22/2021,XRP,91488344341.0
5/23/2021,XRP,79517155488.0
5/24/2021,XRP,96720235468.0
5/25/2021,XRP,97079790058.0
5/26/2021,XRP,102946000000.0
5/27/2021,XRP,97149630232.0
5/28/2021,XRP,89182793149.0
5/29/2021,XRP,83256618051.0
5/30/2021,XRP,90433942583.0
5/31/2021,XRP,103806000000.0
6/1/2021,XRP,100988000000.0
6/2/2021,XRP,102445000000.0
6/3/2021,XRP,104684000000.0
6/4/2021,XRP,96949205908.0
6/5/2021,XRP,91926207932.0
6/6/2021,XRP,93854461118.0
6/7/2021,XRP,86167197118.0
6/8/2021,XRP,87563765088.0
6/9/2021,XRP,90644944590.0
6/10/2021,XRP,87377564028.0
6/11/2021,XRP,84526215226.0
6/12/2021,XRP,83520374212.0
6/13/2021,XRP,88223327570.0
6/14/2021,XRP,89045512880.0
6/15/2021,XRP,86947968999.0
6/16/2021,XRP,83070317253.0
6/17/2021,XRP,83988729992.0
6/18/2021,XRP,79532403825.0
6/19/2021,XRP,76134381387.0
6/20/2021,XRP,77513624910.0
6/21/2021,XRP,61446417807.0
6/22/2021,XRP,54853694849.0
6/23/2021,XRP,63615142126.0
6/24/2021,XRP,67155187467.0
6/25/2021,XRP,61547243535.0
6/26/2021,XRP,60985738854.0
